date,home_team,away_team,home_score,away_score,tournament,city,country
2024-09-08,Gibraltar,Liechtenstein,2,2,UEFA Nations League,Gibraltar,Gibraltar
2024-09-09,India,Syria,0,3,Intercontinental Cup,Hyderabad,India
2024-09-09,Madagascar,Comoros,1,1,African Cup of Nations qualification,Radès,Tunisia
2024-09-09,Morocco,Lesotho,1,0,African Cup of Nations qualification,Agadir,Morocco
2024-09-09,Equatorial Guinea,Togo,2,2,African Cup of Nations qualification,Malabo,Equatorial Guinea
2024-09-09,Niger,Ghana,1,1,African Cup of Nations qualification,Berkane,Morocco
2024-09-09,Angola,Sudan,2,1,African Cup of Nations qualification,Luanda,Angola
2024-09-09,Ethiopia,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania
2024-09-09,Uganda,Congo,2,0,African Cup of Nations qualification,Kira,Uganda
2024-09-09,Burundi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi
2024-09-09,Guadeloupe,Suriname,1,0,CONCACAF Nations League,Le Gosier,Guadeloupe
2024-09-09,Martinique,Guyana,2,2,CONCACAF Nations League,Fort de France,Martinique
2024-09-09,Guatemala,Costa Rica,0,0,CONCACAF Nations League,Guatemala City,Guatemala
2024-09-09,Curaçao,Saint Martin,4,0,CONCACAF Nations League,Saint George's,Grenada
2024-09-09,Grenada,Saint Lucia,1,2,CONCACAF Nations League,Saint George's,Grenada
2024-09-09,Haiti,Sint Maarten,6,0,CONCACAF Nations League,Mayagüez,Puerto Rico
2024-09-09,Puerto Rico,Aruba,1,0,CONCACAF Nations League,Mayagüez,Puerto Rico
2024-09-09,France,Belgium,2,0,UEFA Nations League,Décines-Charpieu,France
2024-09-09,Israel,Italy,1,2,UEFA Nations League,Budapest,Hungary
2024-09-09,Norway,Austria,2,1,UEFA Nations League,Oslo,Norway
2024-09-09,Slovenia,Kazakhstan,3,0,UEFA Nations League,Ljubljana,Slovenia
2024-09-09,Montenegro,Wales,1,2,UEFA Nations League,Nikšić,Montenegro
2024-09-09,Turkey,Iceland,3,1,UEFA Nations League,Izmir,Turkey
2024-09-09,Cyprus,Kosovo,0,4,UEFA Nations League,Larnaca,Cyprus
2024-09-09,Romania,Lithuania,3,1,UEFA Nations League,Bucharest,Romania
2024-09-09,Samoa,Tonga,2,1,FIFA World Cup qualification,Apia,Samoa
2024-09-10,Mexico,Canada,0,0,Friendly,Arlington,United States
2024-09-10,Moldova,San Marino,1,0,Friendly,Chișinău,Moldova
2024-09-10,United States,New Zealand,1,1,Friendly,Cincinnati,United States
2024-09-10,Vietnam,Thailand,1,2,Friendly,Hanoi,Vietnam
2024-09-10,Cambodia,Sri Lanka,2,2,AFC Asian Cup qualification,Phnom Penh,Cambodia
2024-09-10,Macau,Brunei,0,1,AFC Asian Cup qualification,Taipa,Macau
2024-09-10,Mongolia,Timor-Leste,2,0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia
2024-09-10,Gabon,Central African Republic,2,0,African Cup of Nations qualification,Franceville,Gabon
2024-09-10,Botswana,Egypt,0,4,African Cup of Nations qualification,Francistown,Botswana
2024-09-10,Cape Verde,Mauritania,2,0,African Cup of Nations qualification,Praia,Cape Verde
2024-09-10,Rwanda,Nigeria,0,0,African Cup of Nations qualification,Kigali,Rwanda
2024-09-10,Benin,Libya,2,1,African Cup of Nations qualification,Abidjan,Ivory Coast
2024-09-10,Liberia,Algeria,0,3,African Cup of Nations qualification,Monrovia,Liberia
2024-09-10,Zambia,Sierra Leone,3,2,African Cup of Nations qualification,Ndola,Zambia
2024-09-10,Chad,Ivory Coast,0,2,African Cup of Nations qualification,Yaounde,Cameroon
2024-09-10,Guinea,Tanzania,1,2,African Cup of Nations qualification,Yamoussoukro,Ivory Coast
2024-09-10,Mozambique,Guinea-Bissau,2,1,African Cup of Nations qualification,Maputo,Mozambique
2024-09-10,Eswatini,Mali,0,1,African Cup of Nations qualification,Mbombela,South Africa
2024-09-10,Namibia,Kenya,1,2,African Cup of Nations qualification,Johannesburg,South Africa
2024-09-10,South Sudan,South Africa,2,3,African Cup of Nations qualification,Juba,South Sudan
2024-09-10,Burkina Faso,Malawi,3,1,African Cup of Nations qualification,Bamako,Mali
2024-09-10,Cuba,Nicaragua,1,1,CONCACAF Nations League,Santiago,Cuba
2024-09-10,Trinidad and Tobago,French Guiana,0,0,CONCACAF Nations League,Bacolet,Trinidad and Tobago
2024-09-10,Honduras,Jamaica,1,2,CONCACAF Nations League,Tegucigalpa,Honduras
2024-09-10,Dominican Republic,Dominica,2,0,CONCACAF Nations League,Piggotts,Antigua and Barbuda
2024-09-10,Antigua and Barbuda,Bermuda,0,1,CONCACAF Nations League,Piggotts,Antigua and Barbuda
2024-09-10,United States Virgin Islands,Barbados,0,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands
2024-09-10,Belize,Anguilla,1,0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands
2024-09-10,Saint Kitts and Nevis,British Virgin Islands,2,0,CONCACAF Nations League,George Town,Cayman Islands
2024-09-10,Hungary,Bosnia and Herzegovina,0,0,UEFA Nations League,Budapest,Hungary
2024-09-10,Netherlands,Germany,2,2,UEFA Nations League,Amsterdam,Netherlands
2024-09-10,Albania,Georgia,0,1,UEFA Nations League,Tirana,Albania
2024-09-10,Czech Republic,Ukraine,3,2,UEFA Nations League,Prague,Czech Republic
2024-09-10,England,Finland,2,0,UEFA Nations League,London,England
2024-09-10,Republic of Ireland,Greece,0,2,UEFA Nations League,Dublin,Republic of Ireland
2024-09-10,Latvia,Faroe Islands,1,0,UEFA Nations League,Riga,Latvia
2024-09-10,North Macedonia,Armenia,2,0,UEFA Nations League,Skopje,North Macedonia
2024-09-10,Andorra,Malta,0,1,UEFA Nations League,Andorra la Vella,Andorra
2024-09-10,Colombia,Argentina,2,1,FIFA World Cup qualification,Barranquilla,Colombia
2024-09-10,Ecuador,Peru,1,0,FIFA World Cup qualification,Quito,Ecuador
2024-09-10,Chile,Bolivia,1,2,FIFA World Cup qualification,Santiago,Chile
2024-09-10,Venezuela,Uruguay,0,0,FIFA World Cup qualification,Maturín,Venezuela
2024-09-10,Paraguay,Brazil,1,0,FIFA World Cup qualification,Asunción,Paraguay
2024-09-10,North Korea,Qatar,2,2,FIFA World Cup qualification,Vientiane,Laos
2024-09-10,Kyrgyzstan,Uzbekistan,2,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan
2024-09-10,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,Al Ain,United Arab Emirates
2024-09-10,Oman,South Korea,1,3,FIFA World Cup qualification,Muscat,Oman
2024-09-10,Kuwait,Iraq,0,0,FIFA World Cup qualification,Kuwait City,Kuwait
2024-09-10,Palestine,Jordan,1,3,FIFA World Cup qualification,Kuala Lumpur,Malaysia
2024-09-10,Bahrain,Japan,0,5,FIFA World Cup qualification,Riffa,Bahrain
2024-09-10,Indonesia,Australia,0,0,FIFA World Cup qualification,Jakarta,Indonesia
2024-09-10,China PR,Saudi Arabia,1,2,FIFA World Cup qualification,Dalian,China PR
2024-10-08,Brunei,Timor-Leste,0,1,ASEAN Championship qualification,Bandar Seri Begawan,Brunei
2024-10-09,Barbados,United States Virgin Islands,5,0,CONCACAF Nations League,Bridgetown,Barbados
2024-10-09,Belize,Anguilla,1,0,CONCACAF Nations League,Belmopan,Belize
2024-10-09,Saint Kitts and Nevis,British Virgin Islands,3,1,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis
2024-10-10,Liechtenstein,Hong Kong,1,0,Friendly,Vaduz,Liechtenstein
2024-10-10,Myanmar,Sri Lanka,2,0,Friendly,Yangon,Myanmar
2024-10-10,Cape Verde,Botswana,0,1,African Cup of Nations qualification,Praia,Cape Verde
2024-10-10,Algeria,Togo,5,1,African Cup of Nations qualification,Annaba,Algeria
2024-10-10,Ghana,Sudan,0,0,African Cup of Nations qualification,Accra,Ghana
2024-10-10,DR Congo,Tanzania,1,0,African Cup of Nations qualification,Kinshasa,DR Congo
2024-10-10,Namibia,Zimbabwe,0,1,African Cup of Nations qualification,Johannesburg,South Africa
2024-10-10,Burkina Faso,Burundi,4,1,African Cup of Nations qualification,Ebimpé,Ivory Coast
2024-10-10,Cuba,Trinidad and Tobago,2,2,CONCACAF Nations League,Santiago,Cuba
2024-10-10,French Guiana,Honduras,2,3,CONCACAF Nations League,Cayenne,French Guiana
2024-10-10,Nicaragua,Jamaica,0,2,CONCACAF Nations League,Managua,Nicaragua
2024-10-10,Bonaire,Montserrat,0,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines
2024-10-10,Saint Vincent and the Grenadines,El Salvador,2,3,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines
2024-10-10,Israel,France,1,4,UEFA Nations League,Budapest,Hungary
2024-10-10,Italy,Belgium,2,2,UEFA Nations League,Rome,Italy
2024-10-10,England,Greece,1,2,UEFA Nations League,London,England
2024-10-10,Finland,Republic of Ireland,1,2,UEFA Nations League,Helsinki,Finland
2024-10-10,Austria,Kazakhstan,4,0,UEFA Nations League,Salzburg,Austria
2024-10-10,Norway,Slovenia,3,0,UEFA Nations League,Oslo,Norway
2024-10-10,Latvia,North Macedonia,0,3,UEFA Nations League,Riga,Latvia
2024-10-10,Faroe Islands,Armenia,2,2,UEFA Nations League,Tórshavn,Faroe Islands
2024-10-10,Gibraltar,San Marino,1,0,UEFA Nations League,Gibraltar,Gibraltar
2024-10-10,Moldova,Andorra,2,0,UEFA Nations League,Chișinău,Moldova
2024-10-10,Bolivia,Colombia,1,0,FIFA World Cup qualification,El Alto,Bolivia
2024-10-10,Ecuador,Paraguay,0,0,FIFA World Cup qualification,Quito,Ecuador
2024-10-10,Venezuela,Argentina,1,1,FIFA World Cup qualification,Maturín,Venezuela
2024-10-10,Chile,Brazil,1,2,FIFA World Cup qualification,Santiago,Chile
2024-10-10,Papua New Guinea,New Caledonia,1,3,FIFA World Cup qualification,Suva,Fiji
2024-10-10,Fiji,Solomon Islands,1,0,FIFA World Cup qualification,Suva,Fiji
2024-10-10,Qatar,Kyrgyzstan,3,1,FIFA World Cup qualification,Doha,Qatar
2024-10-10,Uzbekistan,Iran,0,0,FIFA World Cup qualification,Tashkent,Uzbekistan
2024-10-10,United Arab Emirates,North Korea,1,1,FIFA World Cup qualification,Al Ain,United Arab Emirates
2024-10-10,Jordan,South Korea,0,2,FIFA World Cup qualification,Amman,Jordan
2024-10-10,Oman,Kuwait,4,0,FIFA World Cup qualification,Muscat,Oman
2024-10-10,Iraq,Palestine,1,0,FIFA World Cup qualification,Basra,Iraq
2024-10-10,Bahrain,Indonesia,2,2,FIFA World Cup qualification,Riffa,Bahrain
2024-10-10,Australia,China PR,3,1,FIFA World Cup qualification,Adelaide,Australia
2024-10-10,Saudi Arabia,Japan,0,2,FIFA World Cup qualification,Jeddah,Saudi Arabia
2024-10-11,Cambodia,Taiwan,3,2,Friendly,Phnom Penh,Cambodia
2024-10-11,Madagascar,Gambia,1,1,African Cup of Nations qualification,Casablanca,Morocco
2024-10-11,Tunisia,Comoros,0,1,African Cup of Nations qualification,Radès,Tunisia
2024-10-11,Gabon,Lesotho,0,0,African Cup of Nations qualification,Franceville,Gabon
2024-10-11,Egypt,Mauritania,2,0,African Cup of Nations qualification,Cairo,Egypt
2024-10-11,Benin,Rwanda,3,0,African Cup of Nations qualification,Abidjan,Ivory Coast
2024-10-11,Nigeria,Libya,1,0,African Cup of Nations qualification,Uyo,Nigeria
2024-10-11,Equatorial Guinea,Liberia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea
2024-10-11,Angola,Niger,2,0,African Cup of Nations qualification,Luanda,Angola
2024-10-11,Zambia,Chad,0,0,African Cup of Nations qualification,Ndola,Zambia
2024-10-11,Ivory Coast,Sierra Leone,4,1,African Cup of Nations qualification,San-Pédro,Ivory Coast
2024-10-11,Mozambique,Eswatini,1,1,African Cup of Nations qualification,Maputo,Mozambique
2024-10-11,Mali,Guinea-Bissau,1,0,African Cup of Nations qualification,Bamako,Mali
2024-10-11,Cameroon,Kenya,4,1,African Cup of Nations qualification,Douala,Cameroon
2024-10-11,Uganda,South Sudan,1,0,African Cup of Nations qualification,Kira,Uganda
2024-10-11,South Africa,Congo,5,0,African Cup of Nations qualification,Gqeberha,South Africa
2024-10-11,Senegal,Malawi,4,0,African Cup of Nations qualification,Diamniadio,Senegal
2024-10-11,Guadeloupe,Martinique,0,1,CONCACAF Nations League,Le Gosier,Guadeloupe
2024-10-11,Suriname,Costa Rica,1,1,CONCACAF Nations League,Paramaribo,Suriname
2024-10-11,Guyana,Guatemala,1,3,CONCACAF Nations League,Leonora,Guyana
2024-10-11,Grenada,Curaçao,0,0,CONCACAF Nations League,Gros Islet,Saint Lucia
2024-10-11,Saint Lucia,Saint Martin,2,1,CONCACAF Nations League,Gros Islet,Saint Lucia
2024-10-11,Sint Maarten,Puerto Rico,3,2,CONCACAF Nations League,Oranjestad,Aruba
2024-10-11,Aruba,Haiti,1,3,CONCACAF Nations League,Oranjestad,Aruba
2024-10-11,Bosnia and Herzegovina,Germany,1,2,UEFA Nations League,Zenica,Bosnia and Herzegovina
2024-10-11,Hungary,Netherlands,1,1,UEFA Nations League,Budapest,Hungary
2024-10-11,Czech Republic,Albania,2,0,UEFA Nations League,Prague,Czech Republic
2024-10-11,Ukraine,Georgia,1,0,UEFA Nations League,Poznań,Poland
2024-10-11,Iceland,Wales,2,2,UEFA Nations League,Reykjavík,Iceland
2024-10-11,Turkey,Montenegro,1,0,UEFA Nations League,Tekkeköy,Turkey
2024-10-11,Estonia,Azerbaijan,3,1,UEFA Nations League,Tallinn,Estonia
2024-10-11,Slovakia,Sweden,2,2,UEFA Nations League,Bratislava,Slovakia
2024-10-11,Peru,Uruguay,1,0,FIFA World Cup qualification,Lima,Peru
2024-10-11,New Zealand,Tahiti,3,0,FIFA World Cup qualification,Port Vila,Vanuatu
2024-10-12,United States,Panama,2,0,Friendly,Austin,United States
2024-10-12,Vietnam,India,1,1,Friendly,Nam Định,Vietnam
2024-10-12,Morocco,Central African Republic,5,0,African Cup of Nations qualification,Oujda,Morocco
2024-10-12,Guinea,Ethiopia,4,1,African Cup of Nations qualification,Ebimpé,Ivory Coast
2024-10-12,Antigua and Barbuda,Dominican Republic,0,5,CONCACAF Nations League,Hamilton,Bermuda
2024-10-12,Bermuda,Dominica,6,1,CONCACAF Nations League,Hamilton,Bermuda
2024-10-12,Bahamas,United States Virgin Islands,3,1,CONCACAF Nations League,Bridgetown,Barbados
2024-10-12,Turks and Caicos Islands,Anguilla,2,1,CONCACAF Nations League,Belmopan,Belize
2024-10-12,Cayman Islands,British Virgin Islands,1,0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis
2024-10-12,Croatia,Scotland,2,1,UEFA Nations League,Zagreb,Croatia
2024-10-12,Poland,Portugal,1,3,UEFA Nations League,Warsaw,Poland
2024-10-12,Serbia,Switzerland,2,0,UEFA Nations League,Leskovac,Serbia
2024-10-12,Spain,Denmark,1,0,UEFA Nations League,Murcia,Spain
2024-10-12,Lithuania,Kosovo,1,2,UEFA Nations League,Kaunas,Lithuania
2024-10-12,Cyprus,Romania,0,3,UEFA Nations League,Larnaca,Cyprus
2024-10-12,Bulgaria,Luxembourg,0,0,UEFA Nations League,Plovdiv,Bulgaria
2024-10-12,Belarus,Northern Ireland,0,0,UEFA Nations League,Zalaegerszeg,Hungary
2024-10-12,Vanuatu,Samoa,4,1,FIFA World Cup qualification,Port Vila,Vanuatu
2024-10-13,Andorra,San Marino,2,0,Friendly,Andorra la Vella,Andorra
2024-10-13,Myanmar,Sri Lanka,0,0,Friendly,Yangon,Myanmar
2024-10-13,Burundi,Burkina Faso,0,2,African Cup of Nations qualification,Abidjan,Ivory Coast
2024-10-13,Montserrat,Bonaire,0,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines
2024-10-13,Saint Vincent and the Grenadines,El Salvador,2,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines
2024-10-13,Finland,England,1,3,UEFA Nations League,Helsinki,Finland
2024-10-13,Greece,Republic of Ireland,2,0,UEFA Nations League,Piraeus,Greece
2024-10-13,Kazakhstan,Slovenia,0,1,UEFA Nations League,Astana,Kazakhstan
2024-10-13,Austria,Norway,5,1,UEFA Nations League,Linz,Austria
2024-10-13,Faroe Islands,Latvia,1,1,UEFA Nations League,Tórshavn,Faroe Islands
2024-10-13,Armenia,North Macedonia,0,2,UEFA Nations League,Yerevan,Armenia
2024-10-13,Liechtenstein,Gibraltar,0,0,UEFA Nations League,Vaduz,Liechtenstein
2024-10-13,Malta,Moldova,1,0,UEFA Nations League,Ta' Qali,Malta
2024-10-14,New Zealand,Malaysia,4,0,Friendly,Auckland,New Zealand
2024-10-14,Gambia,Madagascar,1,0,African Cup of Nations qualification,El Jadida,Morocco
2024-10-14,Liberia,Equatorial Guinea,1,2,African Cup of Nations qualification,Monrovia,Liberia
2024-10-14,Togo,Algeria,0,1,African Cup of Nations qualification,Lomé,Togo
2024-10-14,Eswatini,Mozambique,0,3,African Cup of Nations qualification,Mbombela,South Africa
2024-10-14,Kenya,Cameroon,0,1,African Cup of Nations qualification,Kampala,Uganda
2024-10-14,Zimbabwe,Namibia,3,1,African Cup of Nations qualification,Johannesburg,South Africa
2024-10-14,Nicaragua,French Guiana,3,2,CONCACAF Nations League,Managua,Nicaragua
2024-10-14,Jamaica,Honduras,0,0,CONCACAF Nations League,Kingston,Jamaica
2024-10-14,Trinidad and Tobago,Cuba,3,1,CONCACAF Nations League,Bacolet,Trinidad and Tobago
2024-10-14,Curaçao,Grenada,1,0,CONCACAF Nations League,Gros Islet,Saint Lucia
2024-10-14,Saint Lucia,Saint Martin,0,4,CONCACAF Nations League,Gros Islet,Saint Lucia
2024-10-14,Puerto Rico,Sint Maarten,2,1,CONCACAF Nations League,Oranjestad,Aruba
2024-10-14,Aruba,Haiti,3,5,CONCACAF Nations League,Oranjestad,Aruba
2024-10-14,Belgium,France,1,2,UEFA Nations League,Leuven,Belgium
2024-10-14,Italy,Israel,4,1,UEFA Nations League,Udine,Italy
2024-10-14,Bosnia and Herzegovina,Hungary,0,2,UEFA Nations League,Zenica,Bosnia and Herzegovina
2024-10-14,Germany,Netherlands,1,0,UEFA Nations League,Munich,Germany
2024-10-14,Georgia,Albania,0,1,UEFA Nations League,Tbilisi,Georgia
2024-10-14,Ukraine,Czech Republic,1,1,UEFA Nations League,Wrocław,Poland
2024-10-14,Iceland,Turkey,2,4,UEFA Nations League,Reykjavík,Iceland
2024-10-14,Wales,Montenegro,1,0,UEFA Nations League,Cardiff,Wales
2024-10-14,Azerbaijan,Slovakia,1,3,UEFA Nations League,Baku,Azerbaijan
2024-10-14,Estonia,Sweden,0,3,UEFA Nations League,Tallinn,Estonia
2024-10-15,Canada,Panama,2,1,Friendly,Toronto,Canada
2024-10-15,Hong Kong,Cambodia,3,0,Friendly,Hong Kong,Hong Kong
2024-10-15,Mexico,United States,2,0,Friendly,Zapopan,Mexico
2024-10-15,Comoros,Tunisia,1,1,African Cup of Nations qualification,Abidjan,Ivory Coast
2024-10-15,Lesotho,Gabon,0,2,African Cup of Nations qualification,Durban,South Africa
2024-10-15,Morocco,Central African Republic,4,0,African Cup of Nations qualification,Oujda,Morocco
2024-10-15,Mauritania,Egypt,0,1,African Cup of Nations qualification,Nouakchott,Mauritania
2024-10-15,Botswana,Cape Verde,1,0,African Cup of Nations qualification,Francistown,Botswana
2024-10-15,Rwanda,Benin,2,1,African Cup of Nations qualification,Kigali,Rwanda
2024-10-15,Sudan,Ghana,2,0,African Cup of Nations qualification,Benghazi,Libya
2024-10-15,Niger,Angola,0,1,African Cup of Nations qualification,Casablanca,Morocco
2024-10-15,Chad,Zambia,0,1,African Cup of Nations qualification,Yaounde,Cameroon
2024-10-15,Sierra Leone,Ivory Coast,1,0,African Cup of Nations qualification,Monrovia,Liberia
2024-10-15,Tanzania,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania
2024-10-15,Ethiopia,Guinea,0,3,African Cup of Nations qualification,Ebimpé,Ivory Coast
2024-10-15,Guinea-Bissau,Mali,0,0,African Cup of Nations qualification,Bissau,Guinea-Bissau
2024-10-15,South Sudan,Uganda,1,2,African Cup of Nations qualification,Juba,South Sudan
2024-10-15,Congo,South Africa,1,1,African Cup of Nations qualification,Brazzaville,Congo
2024-10-15,Malawi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi
2024-10-15,Costa Rica,Guatemala,3,0,CONCACAF Nations League,San José,Costa Rica
2024-10-15,Guadeloupe,Martinique,0,0,CONCACAF Nations League,Le Gosier,Guadeloupe
2024-10-15,Suriname,Guyana,5,1,CONCACAF Nations League,Paramaribo,Suriname
2024-10-15,Dominican Republic,Antigua and Barbuda,5,0,CONCACAF Nations League,Hamilton,Bermuda
2024-10-15,Bermuda,Dominica,3,2,CONCACAF Nations League,Hamilton,Bermuda
2024-10-15,Barbados,Bahamas,6,2,CONCACAF Nations League,Bridgetown,Barbados
2024-10-15,Belize,Turks and Caicos Islands,3,0,CONCACAF Nations League,Belmopan,Belize
2024-10-15,Saint Kitts and Nevis,Cayman Islands,1,1,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis
2024-10-15,Scotland,Portugal,0,0,UEFA Nations League,Glasgow,Scotland
2024-10-15,Poland,Croatia,3,3,UEFA Nations League,Warsaw,Poland
2024-10-15,Spain,Serbia,3,0,UEFA Nations League,Cordoba,Spain
2024-10-15,Switzerland,Denmark,2,2,UEFA Nations League,St. Gallen,Switzerland
2024-10-15,Kosovo,Cyprus,3,0,UEFA Nations League,Pristina,Kosovo
2024-10-15,Lithuania,Romania,1,2,UEFA Nations League,Kaunas,Lithuania
2024-10-15,Northern Ireland,Bulgaria,5,0,UEFA Nations League,Belfast,Northern Ireland
2024-10-15,Belarus,Luxembourg,1,1,UEFA Nations League,Zalaegerszeg,Hungary
2024-10-15,Colombia,Chile,4,0,FIFA World Cup qualification,Barranquilla,Colombia
2024-10-15,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay
2024-10-15,Uruguay,Ecuador,0,0,FIFA World Cup qualification,Montevideo,Uruguay
2024-10-15,Argentina,Bolivia,6,0,FIFA World Cup qualification,Buenos Aires,Argentina
2024-10-15,Brazil,Peru,4,0,FIFA World Cup qualification,Brasília,Brazil
2024-10-15,Uzbekistan,United Arab Emirates,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan
2024-10-15,Iran,Qatar,4,1,FIFA World Cup qualification,Dubai,United Arab Emirates
2024-10-15,Kyrgyzstan,North Korea,1,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan
2024-10-15,Jordan,Oman,4,0,FIFA World Cup qualification,Amman,Jordan
2024-10-15,Palestine,Kuwait,2,2,FIFA World Cup qualification,Al Rayyan,Qatar
2024-10-15,South Korea,Iraq,3,2,FIFA World Cup qualification,Yongin,South Korea
2024-10-15,Japan,Australia,1,1,FIFA World Cup qualification,Saitama,Japan
2024-10-15,China PR,Indonesia,2,1,FIFA World Cup qualification,Qingdao,China PR
2024-10-15,Saudi Arabia,Bahrain,0,0,FIFA World Cup qualification,Jeddah,Saudi Arabia
2024-10-15,Timor-Leste,Brunei,0,0,ASEAN Championship qualification,Chonburi,Thailand
2024-11-13,Bangladesh,Maldives,0,1,Friendly,Dhaka,Bangladesh
2024-11-13,Tajikistan,Nepal,4,0,Friendly,Dushanbe,Tajikistan
2024-11-14,Belgium,Italy,0,1,UEFA Nations League,Brussels,Belgium
2024-11-14,France,Israel,0,0,UEFA Nations League,Paris,France
2024-11-14,Republic of Ireland,Finland,1,0,UEFA Nations League,Dublin,Republic of Ireland
